label,score
3,0.04825819097507517
3,0.01400183686477633
3,0.010822248024093144
3,0.008907741223081292
3,0.044853089460324284
3,0.008220260689086527
1,0.019481368862702804
1,0.013397123598425646
3,0.025133455809861725
3,0.04115564427862127
1,0.030982006153046547
0,0.008030981807326053
3,0.06330209420854119
3,0.006950295750236247
1,0.1314136910801496
0,0.07965733369667806
3,0.05698497227870848
1,0.2045185095251624
3,0.008888638244206366
3,0.027329425889953348
3,0.04240052531817446
3,0.005686686462958033
0,0.007090600084748359
3,0.045932536524044894
1,0.0608217928487406
3,0.018991510604494034
3,0.05351128350142841
1,0.019333596702529786
1,0.3090029270706972
3,0.0033790687518264017
3,0.00941783579328367
3,0.012851302444341088
0,0.012141358282830758
3,0.02479374834643514
2,0.0018292320511392262
3,0.026395282664091028
1,0.037865106733498466
3,0.021666335024254156
3,0.029090421984015916
3,0.05627117676616163
3,0.017413346103782375
0,0.027236241814900856
0,0.035047486495256464
3,0.008800885979414233
3,0.30410980118268116
3,0.008076241829954804
3,0.042517366399266635
3,0.042602282645596366
3,0.0363923748468534
2,0.012942136088745603
3,0.05337885531322773
3,0.005866141834655539
3,0.004649446562295242
1,0.07718235522180766
1,0.10662426410066736
3,0.00852930764884528
3,0.010390831387627336
3,0.019001863950836338
3,0.03115140407325935
0,0.0557259523470873
3,0.026862384837982485
1,0.6907899675363824
3,0.006003299570222923
3,0.010774362924757728
3,0.006893907885895797
3,0.0049126999711210555
3,0.267800423361918
1,0.012113729023933996
3,0.0384008936639244
3,0.04042282909680514
3,0.006005463917604948
1,0.05211050113515251
1,0.03020529988488651
3,0.022324344747866556
3,0.02430660506656755
3,0.013022446066704125
3,0.11213532387840014
3,0.008261364628214555
3,0.021010836513857337
3,0.047359572868725504
3,0.008012363017953002
3,0.014128472186000614
3,0.018965744752241276
3,0.014846503246594554
3,0.018007444771842393
3,0.029738812437588212
3,0.044024690425203475
0,0.4025296563185827
3,0.0271788580562465
3,0.009411704185675853
0,0.02105500923897729
3,0.008875962311588628
3,0.055183053517104924
3,0.013227139326704872
1,0.007380273755851644
3,0.021403768334472016
0,0.10348063602364813
3,0.016700247049644117
3,0.000895618933822851
3,0.04328772705410154
3,0.004877694962904236
3,0.005938258710790836
2,0.02677812992177137
1,0.13499001640263025
3,0.037404953425382886
3,0.03205331969654888
3,0.01147549057475833
3,0.024073174572996275
3,0.03309821980610956
3,0.011765632632353204
3,0.044915340640685045
3,0.046062944612732255
3,0.028941618479933776
3,0.005564092070322827
0,0.03769103349192494
3,0.008240440816523132
3,0.006902015252709892
3,0.022634560229414423
3,0.0028033877931724228
1,0.021922781306235588
3,0.0301074226943814
3,0.05034469647583314
3,0.033796491440765936
0,0.053103197425720935
3,0.005810325034110632
3,0.012942216111476652
3,0.011892917915581357
3,0.005778404812524154
2,0.012350179291904649
3,0.041571429448144695
3,0.054255226555960524
0,0.019296358208666466
0,0.08427113554570174
1,0.0320472294752179
3,0.015261572669569264
1,0.011574649755042837
3,0.003396032342150246
0,0.01982334927647183
3,0.014232233910623624
3,0.00586565311455894
1,0.019401605598381607
1,0.0206060647033725
1,0.033252922531943716
1,0.015452530553072654
3,0.04212853290967334
1,0.025960645057175217
3,0.04427454004607527
3,0.05786311026059344
3,0.011185006702730437
3,0.04801635505509545
1,0.04672465505808175
0,0.015415855800330917
1,0.009389535134820633
3,0.002941685601644964
1,0.009241942599033815
3,0.003933442412402689
3,0.009020880014861043
3,0.00732855016242015
3,0.048472153796802336
3,0.036630794588782815
1,0.06498742376468494
3,0.01036438149094459
3,0.028431908803901135
3,0.06064067717082456
