label,if_score,if_label,file_path
1,0.5104128963547969,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T00-38-18.879973-Hohlrmtestk2_tr-[3875]-[-53.0,52.0,5.62]-[1.0,0.0,0.0,0.0]-delta[0.001mm-0.0deg]-avg20.txt"
3,0.4042375749373334,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T03-37-50.314217-Hohlrmtestk3_tr-[8864]-[-4.0,-62.0,5.39]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
3,0.4646359136536199,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T16-26-06.182895-Hohlrmtestk1_tr-[431]-[-76.0,-49.0,3.94]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.38543598324400397,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T10-26-31.603940-Hohlrmtestk2_tr-[11780]-[6.0,-24.0,5.84]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
0,0.4404833912940618,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T00-04-16.068146-Hohlrmtestk3_tr-[6161]-[-37.0,-65.0,5.19]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
1,0.3999266698959112,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-56-22.886538-Hohlrmtestk1_tr-[4836]-[-47.0,-26.0,4.92]-[1.0,0.0,0.0,0.0]-delta[0.021mm-0.0deg]-avg20.txt"
3,0.430683564741181,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T19-55-52.247632-Hohlrmtestk1_tr-[3228]-[-58.0,89.0,4.43]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.4158150005848178,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T00-57-35.207906-Hohlrmtestk3_tr-[6845]-[-33.0,38.0,5.46]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
0,0.41654132678579475,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T19-35-53.726173-Hohlrmtestk2_tr-[19204]-[62.0,2.0,6.49]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.6558007614868918,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T20-39-26.362032-Hohlrmtestk2_tr-[20058]-[68.0,-23.0,5.83]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.4036854585383897,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T07-28-48.377663-Hohlrmtestk1_tr-[12549]-[13.0,78.0,5.92]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.38865091906359966,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T10-36-12.346582-Hohlrmtestk2_tr-[11911]-[7.0,42.0,6.01]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
0,0.4488894309812979,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T05-33-03.667554-Hohlrmtestk2_tr-[7816]-[-25.0,-21.0,5.18]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt"
3,0.4184114066562159,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T23-05-23.198833-Hohlrmtestk3_tr-[5402]-[-43.0,79.0,5.15]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.49625917417403537,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T14-30-48.374613-Hohlrmtestk2_tr-[15081]-[34.0,-40.0,7.49]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.3825354106880896,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T06-30-49.914954-Hohlrmtestk2_tr-[8595]-[-19.0,77.0,5.81]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.4209895125080989,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-46-35.899731-Hohlrmtestk1_tr-[4705]-[-48.0,78.0,4.57]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.4096732417234907,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T22-18-50.099480-Hohlrmtestk3_tr-[4803]-[-47.0,71.0,5.1]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.40501646061767577,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T12-09-19.812634-Hohlrmtestk2_tr-[13175]-[17.0,-59.0,6.12]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt"
1,0.4135216122837527,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T19-50-35.459389-Hohlrmtestk1_tr-[3157]-[-58.0,11.0,4.55]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.452864002903237,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T21-21-09.895921-Hohlrmtestk2_tr-[20617]-[72.0,-49.0,5.97]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.43150931748828036,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T03-35-20.876548-Hohlrmtestk2_tr-[6240]-[-37.0,61.0,5.03]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.3943002647436715,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-55-03.877820-Hohlrmtestk1_tr-[11276]-[2.0,46.0,6.05]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.4199543261447792,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T03-34-52.323213-Hohlrmtestk1_tr-[9379]-[-13.0,-19.0,4.96]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.3824917134884211,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T04-24-51.348028-Hohlrmtestk1_tr-[10055]-[-8.0,46.0,5.93]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.4267726136258705,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-49-27.373033-Hohlrmtestk1_tr-[4745]-[-47.0,76.0,4.61]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.5366677111605832,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T17-24-30.739627-Hohlrmtestk2_tr-[17431]-[50.0,-26.0,5.79]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
1,0.4708798413630711,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T17-59-13.318859-Hohlrmtestk1_tr-[1671]-[-68.0,13.0,4.43]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.45621916508067584,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T10-11-12.575915-Hohlrmtestk1_tr-[14754]-[32.0,97.0,5.44]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.45753046407807935,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T20-16-04.278387-Hohlrmtestk3_tr-[3231]-[-57.0,-45.0,4.94]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
1,0.47295641827380497,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T21-08-33.715633-Hohlrmtestk1_tr-[4199]-[-51.0,22.0,4.74]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.44709934639133037,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T17-21-38.946372-Hohlrmtestk1_tr-[1173]-[-71.0,78.0,4.24]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt"
0,0.40373417781233334,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T23-13-48.821375-Hohlrmtestk2_tr-[2746]-[-61.0,-4.0,4.8]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
0,0.4093708033027523,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T13-00-12.804614-Hohlrmtestk2_tr-[13865]-[23.0,-60.0,6.18]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
1,0.41509933814529154,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T12-04-03.100986-Hohlrmtestk1_tr-[16282]-[43.0,57.0,5.92]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
3,0.49079095118056054,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T09-40-44.519545-Hohlrmtestk2_tr-[11162]-[1.0,77.0,5.95]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt"
2,0.4393626741976879,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T03-41-28.187248-Hohlrmtestk2_tr-[6321]-[-37.0,-27.0,5.03]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
0,0.4774634718012249,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T20-32-26.057944-Hohlrmtestk1_tr-[3716]-[-54.0,-31.0,4.55]-[1.0,0.0,0.0,0.0]-delta[0.006mm-0.0deg]-avg20.txt"
3,0.4405548138816641,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T19-38-01.752923-Hohlrmtestk1_tr-[2993]-[-59.0,37.0,4.49]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.5125141977957786,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T14-23-31.119322-Hohlrmtestk2_tr-[14983]-[33.0,12.0,6.06]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
0,0.41149752281599905,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T09-40-29.457063-Hohlrmtestk1_tr-[14336]-[30.0,-36.0,5.26]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.49717219541053326,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-25-09.465523-Hohlrmtestk1_tr-[10873]-[-1.0,61.0,5.76]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
1,0.40014287865036857,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T20-05-07.662341-Hohlrmtestk2_tr-[19597]-[65.0,81.0,6.1]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
1,0.5002641066186239,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T00-32-14.610521-Hohlrmtestk1_tr-[6917]-[-33.0,-20.0,4.93]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.4201331288009557,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T01-57-12.663995-Hohlrmtestk1_tr-[8058]-[-22.0,-41.0,4.67]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
3,0.4286310058552038,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T04-02-57.280957-Hohlrmtestk1_tr-[9759]-[-10.0,-6.0,5.05]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
3,0.4171407835957778,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T02-44-35.117557-Hohlrmtestk3_tr-[8189]-[-14.0,-39.0,5.47]-[1.0,0.0,0.0,0.0]-delta[0.019mm-0.0deg]-avg20.txt"
3,0.4200792413824227,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T20-25-40.480224-Hohlrmtestk3_tr-[3353]-[-57.0,91.0,4.65]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.39206632373016104,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T11-18-32.081541-Hohlrmtestk2_tr-[12486]-[12.0,-42.0,5.64]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
2,0.3920488374223397,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-14-52.171449-Hohlrmtestk1_tr-[10733]-[-2.0,-52.0,4.97]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.40677668188032423,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T20-25-37.785383-Hohlrmtestk2_tr-[19873]-[66.0,96.0,5.64]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.5192613697313782,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T21-59-27.034333-Hohlrmtestk2_tr-[21129]-[75.0,-10.0,5.74]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt"
3,0.4483707129754971,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T17-10-37.568558-Hohlrmtestk2_tr-[17242]-[48.0,87.0,6.14]-[1.0,0.0,0.0,0.0]-delta[0.018mm-0.0deg]-avg20.txt"
3,0.4593156847623025,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T07-53-03.227674-Hohlrmtestk2_tr-[9708]-[-11.0,63.0,5.77]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.4526071639688539,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T18-39-05.599423-Hohlrmtestk3_tr-[1989]-[-66.0,-19.0,4.41]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.3824484837768196,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T09-41-47.382629-Hohlrmtestk2_tr-[11176]-[1.0,59.0,5.97]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.4599074607178652,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T19-17-58.138388-Hohlrmtestk2_tr-[18962]-[60.0,57.0,6.06]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
3,0.4600685418965941,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T16-48-52.896647-Hohlrmtestk2_tr-[16947]-[46.0,83.0,6.28]-[1.0,0.0,0.0,0.0]-delta[0.014mm-0.0deg]-avg20.txt"
0,0.4244786981583257,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T03-17-26.180540-Hohlrmtestk1_tr-[9143]-[-15.0,-65.0,4.78]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
3,0.4239448545128003,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T04-01-52.116958-Hohlrmtestk1_tr-[9745]-[-10.0,-20.0,4.92]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
3,0.43126933575846965,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T21-48-57.429897-Hohlrmtestk3_tr-[4422]-[-49.0,-26.0,4.73]-[1.0,0.0,0.0,0.0]-delta[0.002mm-0.0deg]-avg20.txt"
3,0.3988576558546445,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T20-05-21.645304-Hohlrmtestk2_tr-[19600]-[65.0,78.0,6.1]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
3,0.4026971679430975,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T06-31-43.278418-Hohlrmtestk1_tr-[11772]-[6.0,60.0,5.89]-[1.0,0.0,0.0,0.0]-delta[0.01mm-0.0deg]-avg20.txt"
0,0.4034487132522239,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T12-57-32.528249-Hohlrmtestk2_tr-[13828]-[23.0,-19.0,6.02]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt"
3,0.5639670450442741,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T17-04-09.437078-Hohlrmtestk1_tr-[20323]-[70.0,-5.0,5.64]-[1.0,0.0,0.0,0.0]-delta[0.003mm-0.0deg]-avg20.txt"
0,0.4136539080463319,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T01-10-51.370584-Hohlrmtestk3_tr-[7017]-[-32.0,-37.0,5.52]-[1.0,0.0,0.0,0.0]-delta[0.014mm-0.0deg]-avg20.txt"
3,0.5516196906489707,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T16-20-15.499014-Hohlrmtestk2_tr-[16561]-[44.0,-22.0,6.09]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.45730610690560863,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T18-14-31.420428-Hohlrmtestk2_tr-[18106]-[54.0,80.0,6.11]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.5951503573274988,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T14-44-02.967476-Hohlrmtestk1_tr-[18446]-[57.0,-28.0,5.77]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
3,0.40386543786907053,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T06-55-20.509551-Hohlrmtestk1_tr-[12095]-[9.0,45.0,6.03]-[1.0,0.0,0.0,0.0]-delta[0.019mm-0.0deg]-avg20.txt"
1,0.5024326178860632,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T00-05-08.964242-Hohlrmtestk2_tr-[3430]-[-56.0,-21.0,5.72]-[1.0,0.0,0.0,0.0]-delta[0.008mm-0.0deg]-avg20.txt"
3,0.4140437472289893,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T02-31-22.012008-Hohlrmtestk3_tr-[8024]-[-16.0,-6.0,5.54]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
3,0.39359417524653795,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T08-53-06.429556-Hohlrmtestk1_tr-[13695]-[22.0,56.0,5.91]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
1,0.5026646806476451,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T02-31-51.209263-Hohlrmtestk2_tr-[5389]-[-43.0,18.0,5.8]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.4236616663625844,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T22-21-47.598094-Hohlrmtestk3_tr-[4843]-[-46.0,82.0,5.01]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.4208889081900617,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T22-06-40.744921-Hohlrmtestk3_tr-[4649]-[-48.0,-30.0,4.69]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
0,0.503670467140294,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T01-29-43.725367-Hohlrmtestk1_tr-[7687]-[-25.0,41.0,5.52]-[1.0,0.0,0.0,0.0]-delta[0.011mm-0.0deg]-avg20.txt"
3,0.41744866382677137,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T00-06-38.482622-Hohlrmtestk3_tr-[6192]-[-37.0,-30.0,4.96]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
3,0.4468337475500122,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T02-53-27.644260-Hohlrmtestk3_tr-[8300]-[-12.0,-9.0,5.56]-[1.0,0.0,0.0,0.0]-delta[0.003mm-0.0deg]-avg20.txt"
3,0.3820018672543727,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T11-13-06.265845-Hohlrmtestk2_tr-[12411]-[11.0,-13.0,5.73]-[1.0,0.0,0.0,0.0]-delta[0.004mm-0.0deg]-avg20.txt"
3,0.43616786386465856,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T05-23-51.475096-Hohlrmtestk1_tr-[10855]-[-1.0,82.0,5.94]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt"
1,0.410139492521106,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T13-48-43.368840-Hohlrmtestk1_tr-[17698]-[52.0,58.0,5.86]-[1.0,0.0,0.0,0.0]-delta[0.008mm-0.0deg]-avg20.txt"
0,0.45828969117964097,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T15-28-36.811422-Hohlrmtestk1_tr-[19046]-[61.0,-32.0,5.73]-[1.0,0.0,0.0,0.0]-delta[0.017mm-0.0deg]-avg20.txt"
3,0.3891120207546433,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T22-14-23.706464-Hohlrmtestk2_tr-[1953]-[-66.0,-28.0,4.57]-[1.0,0.0,0.0,0.0]-delta[0.012mm-0.0deg]-avg20.txt"
3,0.5200576691080951,-1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-09T17-19-09.860788-Hohlrmtestk3_tr-[963]-[-73.0,50.0,4.49]-[1.0,0.0,0.0,0.0]-delta[0.009mm-0.0deg]-avg20.txt"
3,0.42526351038919186,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T03-39-56.915392-Hohlrmtestk1_tr-[9448]-[-12.0,-41.0,4.65]-[1.0,0.0,0.0,0.0]-delta[0.005mm-0.0deg]-avg20.txt"
2,0.38974636652111316,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T13-26-58.868948-Hohlrmtestk1_tr-[17404]-[50.0,63.0,5.86]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.4376675214765498,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T00-45-58.747137-Hohlrmtestk1_tr-[7101]-[-32.0,88.0,4.66]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
2,0.3975244818908463,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-28T20-07-05.737630-Hohlrmtestk2_tr-[246]-[-78.0,50.0,4.23]-[1.0,0.0,0.0,0.0]-delta[0.014mm-0.0deg]-avg20.txt"
0,0.4703779868092899,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T20-39-14.678997-Hohlrmtestk1_tr-[3805]-[-54.0,68.0,4.6]-[1.0,0.0,0.0,0.0]-delta[0.015mm-0.0deg]-avg20.txt"
3,0.42793087774211985,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk2_tr/scan/2026-04-29T16-49-36.347141-Hohlrmtestk2_tr-[16957]-[46.0,93.0,6.15]-[1.0,0.0,0.0,0.0]-delta[0.007mm-0.0deg]-avg20.txt"
1,0.4706586451915028,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T15-58-09.023560-Hohlrmtestk1_tr-[19443]-[64.0,11.0,6.52]-[1.0,0.0,0.0,0.0]-delta[0.019mm-0.0deg]-avg20.txt"
0,0.46414698771396296,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk3_tr/scan/2026-06-10T02-13-42.878317-Hohlrmtestk3_tr-[7806]-[-19.0,-66.0,5.52]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
3,0.41888848076574964,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-28T02-34-38.971515-Hohlrmtestk1_tr-[8564]-[-19.0,-42.0,4.72]-[1.0,0.0,0.0,0.0]-delta[0.013mm-0.0deg]-avg20.txt"
0,0.4998357620575966,1,"/Users/flo/Desktop/Isenhagen/labeled data/Hohlraumtestk1_tr/scan/2026-04-27T16-15-39.853716-Hohlrmtestk1_tr-[292]-[-77.0,69.0,4.13]-[1.0,0.0,0.0,0.0]-delta[0.016mm-0.0deg]-avg20.txt"
